"a" "b" "sigma2"
0.000664099548128683 0.981710550370252 0.0216376689769823
-0.00114179845432458 0.989997474353307 0.0229770336845135
-0.00260134080279356 0.988185480453175 0.0231023948097387
-0.000107659583988235 0.986883627615406 0.023538563325485
-0.00338564629792532 0.989911443433466 0.0220722601414434
-0.00338564629792532 0.989911443433466 0.0220722601414434
-0.00338564629792532 0.989911443433466 0.0220722601414434
0.00962845084728419 0.989022486703138 0.021158285554539
-0.014484073190025 0.991686564497815 0.0214845213892432
0.00773956315713806 0.980151196954617 0.0222178288200822
0.00452996710632163 0.981206872664882 0.022443252943427
-0.00484582351292619 0.994453737876997 0.0221534056825188
-0.00248989560540399 0.987690509606056 0.0222736980585393
0.00291952392212574 0.977374626066637 0.0237633064225934
-0.0020466604338126 0.983422287822664 0.0236433234332623
0.00362971857913234 0.988421183148264 0.0237225531696536
-0.00282642370476137 0.987833024528605 0.0220889123494558
0.00182039383301319 0.9867225394032 0.0226087545353743
0.00498312952913074 0.994701388323148 0.0214355944430095
-0.00303156123225042 0.984365556313564 0.0210493081967738
-0.000552758780358655 1.00293758535561 0.0249487496117989
0.00025992544541829 0.984035010453066 0.0250365869691533
-0.000438087039128916 0.993571920922808 0.020228056932208
0.000460893164420026 0.982355567838312 0.0212820629512761
-0.00370495274817096 0.98131243385292 0.0217867647057165
0.00485776317311528 0.99180248838924 0.0234037748484136
-0.0052134628134859 0.986522743005098 0.0239179929678834
0.00133174754180759 0.992691907836965 0.0254346505832927
-0.000792987000726391 0.995849816829933 0.02398247465294
-0.000117253375210546 0.982315905745733 0.023220483532694
-0.00530836454582613 0.977529820738476 0.0239273687184778
0.00345511866666873 1.00275504696666 0.0247593823948841
0.00380764880823364 0.984740411977096 0.0241959156466557
-0.00334433684870932 0.995774205647008 0.0237051668167404
0.00182879881484007 0.987566742369489 0.0235856196888639
0.00432197606329239 0.987228425251945 0.0210945466618946
-0.00481714064748019 0.990888774924941 0.0247966677941752
-0.00341707217407822 0.982037516285284 0.0240277538981766
0.0119523804983118 0.995291625401889 0.0249572027969343
0.00346265063132612 0.983359035049365 0.0252054810419133
0.00387917714840591 0.977841214973396 0.0227688004039696
-0.00335869891183122 0.983651447675252 0.0221065820678349
0.00104610096128182 0.997355486143618 0.0225929965062067
0.00330298326491477 1.00250981560005 0.0237110089155809
0.000383859072889656 0.986933129658565 0.023715809317072
0.000555486586943915 0.991333225614792 0.0234136912966911
-0.00225336270897504 0.997712832255537 0.0237950007826651
0.00638133105329235 0.980420890754816 0.0227719493925985
0.00282345259078354 0.986493291730441 0.023015251441691
-0.00516125281350948 0.987484431088433 0.0249667025312077
0.0053446320109647 0.986614223149772 0.0226174043507115
0.0133324321000259 0.98854333920669 0.0217590188402115
0.0110755146141038 0.992679888825708 0.0226902841620424
-0.00839490046456944 0.98192145383603 0.0217805673344704
-0.00257996194173107 0.988960822829395 0.0228260161843214
-0.00257996194173107 0.988960822829395 0.0228260161843214
0.00270130958199063 0.986874038574467 0.0224610475672908
0.00276586351098784 0.992913104703151 0.0228268124129343
-0.00249778747294883 0.990593995785616 0.0230215968753499
-0.00737615663472462 0.985996658262139 0.0228483605080542
-0.00257626516777373 0.99478368516195 0.0226941383474617
0.00531056823431885 0.986015239419655 0.0225907527123067
-0.00207132124307915 0.991534342766534 0.0234036062230653
0.00746097683981712 0.981023172626576 0.022770063117258
0.0083863842516977 0.985298400883102 0.0224098088877481
0.0112097892958799 0.986490586151387 0.0235428742139562
-0.00363752870851591 0.990540714883241 0.0238435654438395
-0.000763838923355065 0.989132964311533 0.0239031370976333
-1.37146020991749e-05 0.986338291269578 0.021978266088698
0.00387728441026342 0.989116916109778 0.0214230762597662
0.00477234315612413 0.995882300548362 0.0218173335540978
0.0105803391380236 0.985036578380745 0.0223062181170773
-0.00987506164360359 0.990737249876445 0.0239187604158469
-0.00130307398325427 0.989589546199205 0.023736365852529
-0.000764954095385004 0.986580768095615 0.0221255918877073
0.0104832260780207 0.991655649402658 0.0224974531006209
-0.00169306004778125 0.980557754391204 0.0233448642955886
-0.0101277446633928 0.992101093891508 0.0236682692844808
-0.0101831219017271 0.9893145312602 0.0238353746523357
0.00611988782281541 0.987519103410552 0.0222406221314259
0.000647759833547724 0.984533079032642 0.0237755154705972
-0.00354739998431716 0.995647751752399 0.0236626725213794
0.00435733673536316 0.982534901259334 0.0234930026521741
-0.00321327613462044 0.99141043228833 0.0219628377360641
-0.00886228877156499 0.997622768997906 0.0232083275213028
0.0117159931283008 0.984530608885412 0.0237323522639016
0.00497238350376381 0.979903105113131 0.0257502476731709
-0.00307274695192178 0.982500355024749 0.0227573524062221
0.00369839138769505 0.98470754424709 0.0199770922670524
0.00369839138769505 0.98470754424709 0.0199770922670524
0.00704453615326006 0.983919301964153 0.0196946689495504
0.00206442335809541 0.989718724849514 0.0191091246365571
-0.00232199044482053 0.988142075674839 0.0227984663173301
0.0029184701824795 0.992489937495775 0.0219280498365399
0.00377183939686629 0.990863474019111 0.0226562338174757
0.00257381561775867 0.986546513545266 0.0218064912662812
-0.00501129877032928 0.993145755607124 0.0240062092350093
-0.00318501382699796 0.990900771150554 0.0233970452080379
-0.00292024215768458 0.994378533223852 0.0241601512691536
0.000496563807319566 0.9806805876224 0.0227146251780443
-0.00684193607190659 0.981219404940922 0.0223598358390643
0.00442304730909994 0.996511022879085 0.0221860006396626
-0.00112327411855055 0.985050639367727 0.0227376798217658
-0.00282484250985249 0.989188692244358 0.0250378083458847
0.00778391160488873 0.995069665800779 0.0235852928743412
-0.00356601866815323 0.986346160825861 0.0234786733737821
-0.00353977455606205 0.993307075928348 0.0241234234764367
0.00778866892772424 0.984354969666782 0.022881038354486
-0.000308132136602718 0.990209478302959 0.0224615184929189
0.00198144139108185 0.99395877071305 0.0221671204329676
-0.0035372864449734 0.985607681733621 0.024189031507183
0.0028851857628976 0.986067120361509 0.0242861251684399
-0.00572523094470087 0.976239997432771 0.0252759270363031
-0.0034026049158849 0.993220177696544 0.0253547361859361
0.00293520429397443 0.985618297718092 0.0238637486203171
-0.00376508571481024 0.987609743918858 0.0239271993584936
-0.00457972879880935 0.982768909112714 0.0237488524352224
0.00640731890995612 0.996390955618622 0.021337976681184
0.00877527579319038 0.980462795185876 0.0219566656774686
-0.00495823789522786 0.990989742351252 0.0209998715681489
0.00754698792216646 0.986691840325842 0.0224582899742996
-0.00578521250639234 0.996215959540364 0.0228411356249868
-0.0154024835896735 0.984415502179181 0.0247326492569726
0.0136970492291448 0.989128859525032 0.0235283010658579
-0.00355496902423837 0.986064840228982 0.0228037791093239
-0.00666970067745857 0.981452081674393 0.0237201681637837
0.000145773788041115 0.996583964691529 0.0227441926556776
0.00405178652306864 0.990893563667556 0.0230472439669882
-0.00327595922458199 0.988859500973118 0.0227943314712182
-0.00185390915160994 0.982341004976826 0.0229733564613933
0.000916938719692556 0.99711280256223 0.0231052284326182
-0.0020281755535124 0.984461338177486 0.0220928892908409
0.00832195196577786 0.994157718985125 0.0243687355041486
0.0105176415036902 0.998967766737103 0.024368071096379
-0.00549433039511255 0.996461365065227 0.0246895431925224
-0.00352355031572436 0.988545865453383 0.0256127149615872
0.00659871174311882 0.988614657406239 0.0241800564893649
-0.00727354351905767 0.981458384908076 0.0227847792186416
0.00154306030519982 0.993209704467823 0.025703861369707
0.00238425790906986 0.988496387960806 0.0224096140960558
-0.0013821201218887 0.986166700233748 0.0219613773860608
-0.0066909383104444 0.991078326140774 0.0230112406947862
0.00665954675396 0.989467703160615 0.0201832304889797
0.000829192660382379 0.991442986347439 0.020644376714044
0.00142951726586653 0.992150998623092 0.0234440030721534
-0.00341279665995646 0.98532220183901 0.0232313952260865
0.00214712070848044 0.997264494330838 0.0243237586397649
0.00472653028728773 0.97900100746504 0.0229550251415272
-0.000308834167792772 0.987836508987236 0.0225656835180156
-0.000898691681929994 0.988898889749626 0.0213455003876249
0.00142453579346298 0.992472463501223 0.0228944146193499
0.00142453579346298 0.992472463501223 0.0228944146193499
0.00486885306842668 0.984246082274851 0.022082783548738
0.00883798836244292 0.988966489298873 0.0218323952674532
0.00153406756497562 0.993789404083668 0.0229791453675997
0.000473306449356497 0.981457738780739 0.0218244997744008
0.000567884922020836 0.993436915378676 0.0243396875154081
0.000557883481582261 0.996035701787322 0.0234379684140709
0.00947080494459647 0.995298680979723 0.0214551723264887
0.00376694298727559 0.988630368223486 0.024079329026734
-0.00325615535391541 0.990865494775735 0.0220446913719942
0.0118954038340593 0.986570969003694 0.0226147959476997
-0.00147454029208504 0.985266633498861 0.0220779162720285
0.00221382543398398 0.993873013177602 0.0236309740489211
-0.00229630947447039 0.98624208415512 0.0233132944294
-0.0119854210825996 0.993577532634776 0.0234136820770448
-0.00205475596237829 0.985348307097989 0.0223836485590442
0.00209023379612921 0.991151660538276 0.0230346156798021
0.00710123308757411 0.985684075390706 0.0244833465807306
0.00105460897125742 0.97242619273593 0.0234564389430028
-0.00450057153281491 0.995853239566689 0.0237594670518133
0.0147976519449583 0.996442822307963 0.019479905727788
-0.00540796454623662 0.985067172418412 0.0236846876055603
0.0125683725892085 0.988220563278102 0.0249754949730944
-0.0154793968004665 0.992021037972737 0.0245503950174777
0.00202782011833819 0.985174438274754 0.0259232312860594
-0.00379437247906166 0.986529734014894 0.0215406609746347
0.00282685499620944 0.988505546731893 0.0220709590969385
-0.00597590042125123 0.992436072253904 0.0240990075148353
0.0114503145210542 0.972724779446908 0.0228172901359059
0.0043262023168984 0.97599408605538 0.0235419753556826
0.0063562774156536 0.980308102613087 0.0222552452921966
-0.0031185422025445 0.995431258337765 0.0235395354313206
0.00181016815476327 0.981176422848225 0.0202921012070839
-0.000501086308813411 0.98365146241154 0.0216649011092817
0.000622998981602341 0.994590911406465 0.0212080552911501
0.00532601868191644 0.976245096906577 0.020782295551908
-0.000127783748958045 1.00324836343001 0.0203835979765383
-0.00213444245079738 0.994729236785858 0.0227688884769622
0.0116738814479315 0.996260671471725 0.0231641258969085
-0.0109812715027908 0.986213429759247 0.0209203344639547
-0.00700244708177751 0.995128920512508 0.0205093472798112
0.0126969619339205 0.986078058470659 0.0215799807864874
-0.0123414532260693 0.986650506787972 0.0238729827616631
0.00399146506881706 0.981528845100579 0.0228106429018375
0.00784616782753456 0.98736898191402 0.0229158278277
0.000169144881308535 0.989607615381356 0.0234432771226635
0.00182864051934956 0.990774867077309 0.0233908307110679
-0.00696591014206501 0.97798256075575 0.0228849885623044
-0.00696591014206501 0.97798256075575 0.0228849885623044
-0.00488232240520149 0.99451987350233 0.0230984188077235
-0.00646325462372551 0.981316440216843 0.0242174652922174
-0.00958109555521079 0.986234497163203 0.0211520917887658
-0.011574798251781 0.994497953892928 0.0223389939905761
0.0015783799482595 0.983415710336996 0.0231689627254056
-0.00190343988868974 0.990815709357209 0.021665958840514
-0.00190343988868974 0.990815709357209 0.021665958840514
-0.000462524563067173 0.982648306295338 0.0214666073479183
-0.000908464560268675 0.989382372986756 0.0227514466037025
0.010939063925006 0.982246384254461 0.0224379459916331
-0.00802539593615509 0.992791033496905 0.0219955407882777
0.00542270017528996 0.993928146675941 0.021265108392089
0.00185587174809956 0.983242855677698 0.0242366777936412
-0.000563759012151012 0.984582008456637 0.023546281591433
-0.00639055844175446 0.988552789313555 0.0245044107090831
0.00964752833360192 0.984235207915264 0.0247726695231979
0.00673184328556767 0.983612901772117 0.0239005381990875
-0.000794037738690439 0.974108337143178 0.0229485148997159
-0.000323318847045576 0.973900903165983 0.0231153974723268
0.0026257660226236 1.0021769335259 0.0234814964987474
0.00151894647971087 0.990146112683159 0.0234524410280544
0.00729957772204597 0.990386939853258 0.0241250828224676
-0.0087251930581424 0.986958253916883 0.024037802606315
-0.00232510638906516 0.989837716582813 0.0215576172365803
-0.00241624210257292 0.986502522080613 0.0229904765614237
-0.00610094526144041 0.987756185052874 0.0227089769334811
0.00516988672394268 0.990764524873777 0.0244009314988123
-0.00168834634506843 0.999692583099389 0.0229026786572096
-0.00127484508896897 0.977986188251678 0.0254660704020179
-0.0019486690305823 0.993207533174956 0.0220213746918866
-0.00261071829328924 0.981455687581526 0.0228625390755231
-0.00511175862951895 1.00267303494966 0.0231182829157213
-0.00138266585611928 0.998854249049223 0.0231136004102248
0.000224943242723552 0.992143731091482 0.0203245716335939
0.00795701110312326 0.991495073557704 0.021990699403034
-0.00274049819072027 0.985310788820532 0.021763389053717
0.00436014337435047 0.988507064145957 0.0218219151932984
-0.00764556547739841 0.991015961085476 0.0228345843358566
0.00401312786412659 0.986381710853198 0.0222246114665817
-0.00410014897196582 0.987708564215384 0.0240799360101655
-0.00204547073609161 0.987910767128383 0.0239245229590859
-0.00244922971873704 0.987373507404291 0.0227483043144197
0.00483441444025962 0.99171623762201 0.022231681082945
0.000499784284967374 0.991060809701309 0.0220534811949178
0.00311932452195547 0.985507559616599 0.0227494994997531
-0.00944531570477489 0.980870943630498 0.0237477042007299
0.0032375108066831 0.994965607809806 0.0245372004970996
-0.00810178606962518 0.989012539967783 0.0247779157849806
-0.00882228681533732 0.988163090195576 0.0247852948135831
0.010577174276764 0.986726418185969 0.0211322913282897
-0.00218317799876778 0.978850570418236 0.0246329272420336
-0.00238387231681397 0.991487920976126 0.0213698129769485
0.00902711185631817 0.985976354570515 0.023492683866624
-0.00908380749001405 0.987134832743857 0.0229928319443995
-0.00494267618792068 0.986147589463332 0.0230217884396334
0.00439660490851921 0.991276704798949 0.0228059647938596
-0.00402512517448269 0.980898876683484 0.0242701089664385
0.00195667520798248 0.979542988381376 0.0239981126685855
-0.0109376310600806 0.988120752350495 0.0228500199092657
-0.00658255455936984 0.988607913611616 0.0219795682010354
0.00489973759882088 0.991523087384038 0.0230991590614129
-0.00552242113319381 0.984321785324365 0.0233707064170501
0.0046106981991834 0.990706189589209 0.0229192850482341
-0.00419439123520039 0.983108125001015 0.0228953627500582
0.00490820815990569 0.990014712953245 0.0219632121799665
-0.0027356003304812 0.986400690590339 0.0226950697185743
0.00594067845221584 0.989327400034377 0.0240609058410929
-0.00198007479023484 0.993671671008172 0.0236718431201674
-0.00223723143383015 0.983747956278022 0.0233239429540019
0.00664867171244809 0.996174904313565 0.0219254962138692
0.0117330766575862 0.98466961892233 0.0225527961119246
0.0126650747875496 0.985910749089038 0.0243623842711713
-0.0153481408728449 0.995162812323139 0.0223194226667177
0.0089413696410527 0.983384960371167 0.0210888109042784
-0.00118695699405854 0.998639074482572 0.0226697081390629
-0.00307650150904 0.988699894703285 0.0226090588501441
0.00980487454506007 0.996208986681814 0.0226008374806933
-0.00419007272765631 0.992636330029065 0.0239530421233778
-0.00123391168359018 0.992133786910601 0.0215798727010246
-0.00950167066949697 0.987359245405263 0.0219556698253059
0.00601216002295857 0.97125021254223 0.0208877574272823
-0.00104681251355715 0.983165784703904 0.0226231348335938
-0.00389203911292296 0.979980357442083 0.0229396259960118
0.0024511108264658 0.996423782836607 0.0239170854653623
0.00420205937728683 0.980128721769347 0.026074382085738
0.00598520131127614 0.990555653971585 0.0273789404261462
-0.00232331710404335 0.976891653037946 0.0234828267955379
0.00655610324600471 0.988703827006145 0.0215491725479124
-0.00682114079395211 0.990091697648753 0.022164098361261
0.00128206609431626 0.981044826774694 0.0216484913648417
-0.00410638959641828 0.983544535979024 0.0227987754202348
0.00252044816726567 0.987141462346041 0.0235418998203576
-0.0011392695190677 0.984688469182229 0.0244856469056834
-0.0103347180149199 0.980703652408021 0.0227816394889232
-0.0165972204445274 0.980118163933885 0.0247394914727306
-0.00449689470329865 0.995958157123915 0.0233048919843491
0.00138260552068038 0.981073797332608 0.0236527392756619
5.96651293976686e-05 0.986743952693642 0.0234830688902717
0.0046388621017793 0.994627693822834 0.0249491198336326
0.000457439159142531 0.988968318239908 0.0250505488713928
-0.000214549036186834 0.990658419815662 0.0219135499985675
-0.00147377878170566 0.989282166952799 0.0216113600846786
-0.00695017658295448 0.990839016251028 0.0208659946521343
-0.00424437056560973 0.994912061683802 0.0217172166419983
-0.00247829203292467 0.980694071353175 0.021705251108613
-0.00307805589742059 0.993330655980855 0.021331389498913
0.00173665456776797 0.986249764868585 0.0245536527594598
-0.00662462846820791 0.996507754795009 0.0232479411753502
-0.0014614989172588 0.981801289622031 0.0229415785102858
0.00317056012170053 0.995704832637348 0.0243933030083451
-0.00419785052302066 0.981331094970387 0.0214983330162468
0.00247556555408964 0.988582316511675 0.0199581292217096
0.00385826523516265 0.989667347980022 0.0219606967319918
-0.00380666398675645 0.992414600591474 0.0221523729509578
-0.00325139335166793 0.984301429751769 0.023175678052254
0.00287884186635884 0.987698368671809 0.0235204397612683
-0.0111380120934623 0.994838348304731 0.0227494210867696
-0.001229569826293 0.990469297792629 0.0240063376664092
0.00863043592226588 0.989997894499069 0.0245794149073331
0.000940887467676362 0.984929407847066 0.0235607629505505
-0.00367788212182541 0.994695950366916 0.0244460570251821
-0.00137532294115849 0.988207928783071 0.0243700055229451
-0.00583779759019286 0.981040390987514 0.02068820200152
0.00319167589172436 0.997891719293753 0.0239807936058592
-0.00979092603764966 0.984646857980923 0.0242589700027874
0.00911960526469862 0.993005870093424 0.0229894576674263
0.00387422729999104 0.99039533445221 0.0241186222113922
-0.000344229841270721 0.991091679589938 0.0241054972062128
-0.00266127414661564 0.98753588933585 0.0212794110236304
-0.000916480143382865 0.990907683115689 0.023065471988771
-0.00429658980833643 0.988278969336212 0.0242713327306269
-0.00646495816270572 0.982851156965578 0.0255940991933304
-0.0093878283863712 0.985335553670738 0.0245145019862845
-0.00823146119522483 0.98701315501771 0.0243201240072359
-0.000115349550394703 0.985156357629266 0.024035168943418
-0.00104007963706537 0.985223378046658 0.0236450235781755
-0.00155642243668471 0.985381889962714 0.0225643235117359
-0.00722338945676115 0.990632719051886 0.0237934549474447
0.000934884500892971 0.983749647572955 0.0236385660684242
0.000861185943863155 0.994578352118698 0.0237241565364071
-0.00115729044730091 0.984919096502005 0.0228636441307617
0.00526265017453957 1.000861565208 0.0195878556037574
-0.000355901137993016 0.981836011978988 0.0214407212195023
0.000156019723895554 0.988227944703342 0.0240749212759207
0.00318507881845174 0.986966888769732 0.0220007077960209
-0.00537490583338423 0.990555276319255 0.0247244926817289
-0.00197307251390731 0.983351581046616 0.0249106211659939
0.0109937830239338 0.999023681872327 0.020831397573786
-0.000127287778574058 0.990441448250018 0.0208546326475139
-0.00876212194241094 0.98367161209369 0.0224221275823487
-0.00153147622978421 0.988460785675951 0.0225457752783309
-0.00339816189269247 0.982118756113153 0.022238664759761
-0.000992754219140161 0.976365269132553 0.0227075646545936
-0.000983620673050468 1.00210594770394 0.0218931610860779
0.000996445687857225 0.98165197134613 0.0246502992451075
0.00305638775341855 0.983714961279058 0.0238711896803142
-0.00399397393683087 0.986276515234394 0.0200443094409992
0.00638888598510393 0.999499462607469 0.0217615379345891
-0.007762840351074 0.97811037137091 0.0226249178545297
0.00597557707746712 0.987271756672963 0.0228789654774645
-0.0040752522663886 0.988126173698431 0.0226599521116342
-0.0141249489098273 0.984631218511545 0.0227939229302669
0.0164896672029848 0.995120013219204 0.0242885563239101
0.0144742378036456 0.994002586857248 0.0240372821003144
0.0126756326177131 0.995110864857293 0.0238867021787723
-0.0156570730499446 0.996205178028097 0.0228954909996593
0.00222602704158473 0.98107893533428 0.0236807101143029
-0.000713801238121156 0.992282178243508 0.0202722907548832
-0.000713801238121156 0.992282178243508 0.0202722907548832
-0.00255080766241106 0.983701709297828 0.020452092661737
0.00271514968984728 0.994259875600512 0.0230838067447898
0.00586593931639975 0.997396233930848 0.0233651566246408
-0.00454469136990036 0.984673907649316 0.0227930685587333
0.00523727871239803 0.979528051890507 0.0223470885578884
0.00669840692857165 0.975967930631948 0.0225783213361507
-0.00812649593319387 1.00007883887853 0.0212545348665059
0.00694610696555966 0.975617968392585 0.0220544191394719
-0.00264502870444329 0.985753645385293 0.0222133440538353
0.00228361757034802 0.986520602562135 0.0220849574662423
-0.00363895253359623 0.988151405954775 0.0235558198378626
0.00238168152159563 0.979691295919568 0.0235689000887731
0.00496978806366395 0.987914056342248 0.0236716152997827
0.00715729247223148 0.99418584767187 0.0208455022547684
-0.000896313666804893 0.989245155058095 0.0237923725180415
0.000307884119871805 0.98421754165496 0.0223787588650143
0.00366519030555052 0.993238756149123 0.0227373794659489
-0.000732156292927976 0.991436480678423 0.0230212642905708
-0.00627368027171333 0.982776772663828 0.0226789023505914
-0.00104191907065561 0.997460767339083 0.0227122304856803
0.00379066019264437 0.979174184175742 0.0237045321384612
0.00671937280490859 0.982997570938098 0.0241912896650064
-0.00447932349624225 0.987248478422894 0.0245229062301198
0.00158277238358543 0.989160048107485 0.0221209629074907
-0.000379800265501903 0.98601990177419 0.0217518496657983
0.00925876230544439 0.995436631445122 0.023022152847882
0.00042475443610859 0.996429056476391 0.0229760955394509
-0.00379956033084268 0.985343082163508 0.0226446682887076
-0.000897724026263905 1.00055182763196 0.022890633452625
0.00304783452422213 0.991102927500591 0.0236594801113728
-0.0120214651712969 0.991484975146213 0.0247556899465336
0.00839900486115172 0.983727775556821 0.0232566284445924
0.0112816430327761 0.983559639691566 0.0228716807026056
0.0100459653399376 1.00042836029023 0.0213724329669808
-0.000706332892261968 0.985493650559719 0.0231916443204527
0.00360744446465352 0.995929470701222 0.0221890859391808
-0.000486186381887861 0.999934035238971 0.0227745108973172
-0.00510720067533895 0.988633166204743 0.0223454130463375
-0.00892442450215807 0.98099010069429 0.0228484726364274
-0.00195505118365397 0.993888742645581 0.0232762868159243
0.0126910217956126 0.989395036106699 0.0206433520366791
-0.0087631595342797 0.985446490215403 0.0239257018770504
0.00860306268130399 0.990420862373834 0.0224875202833451
-0.00836715988517131 0.984062870927996 0.023296878638048
0.0139741071801555 0.992462600544202 0.021472188856438
-0.000930527734301691 0.992941319653336 0.0218186142895386
0.00195396844401276 0.9911648767796 0.0229530109068946
0.00205198969209027 0.990952804633685 0.022771256998981
0.00645088604500952 0.985366894493858 0.0228975120198732
0.00438153650227506 0.988915259041405 0.021960549401512
-0.00302506728670364 0.980745842268642 0.0226950533106375
0.00235178674340632 0.993870300072106 0.0198762442951935
-0.00220388796263656 0.983621863755307 0.0246082903420175
0.00381063412216981 0.983346013820343 0.0268589809508637
0.00783432775889066 0.98353175475839 0.0258155888818199
0.000352802573845585 0.985915239076287 0.0240157821456515
-0.00424148218125125 0.995096472898085 0.0239459376770216
0.00568013071437652 0.985068638275566 0.0220083745475154
-0.00750879293814495 0.991163190181415 0.0224716987785106
0.00625401196363267 0.992764119594614 0.025242175294707
0.00421057795475118 0.981224001641259 0.0204859683531534
-0.0102056847368115 0.996181531257926 0.0263881502406027
0.003544153482185 0.992205638352842 0.0197511526200524
-0.00320011209071316 0.984035889075803 0.0237892677079749
0.00336622794393714 0.996511750055974 0.0219689632840626
0.0100294192203476 0.991859837348069 0.0232252021728139
-0.00863723053020509 0.988056202720978 0.0251388771375452
-0.00861626908588451 0.972762536642954 0.0241714599452052
-0.00322038928107265 0.989735244849893 0.0246506608875363
0.00231750666294402 0.989435915293451 0.0238492526864553
0.0103979528678879 0.983296428123469 0.0234771381808965
0.00733258916054356 0.994700477730851 0.0210311628114201
-0.00295628891713471 0.986730435544902 0.0209151599397749
0.00270675356290293 0.983013702405248 0.021228781358817
-0.00452712689787703 0.98210101932912 0.0227706807230389
0.00676062736721545 0.994172610196823 0.0215023618119138
0.00208384879260547 0.997342665556692 0.0232657130039365
0.00538220831945162 0.991149246644485 0.0228083591833203
-0.00404535423512996 0.98884724629031 0.0225311379065081
0.00312268480898687 0.987664684137821 0.0232571171339749
-0.0022598563801512 0.989675176646277 0.0224139105540373
-0.00244275661683704 0.988406282643533 0.0217049421076794
0.00582702606305482 0.987028289381102 0.0234627167738052
-0.0073056144793077 0.988579532870937 0.025841491405925
0.00232075267184411 0.987423805993965 0.0254174358646105
0.005286090995028 0.987940319150249 0.022665507595648
-0.006920678428764 0.999610721415016 0.0225793517407784
-0.00715447981855527 1.00596272517234 0.0223585026917415
0.00527689917753642 0.982695623101899 0.0231324037930415
-0.00453945455586903 0.990679640089145 0.0214606728175701
0.0119961180780077 0.989771902161069 0.0216081190445709
-0.00106440246223742 0.990270918780745 0.0226166392748959
0.00258051195834981 0.992056721978311 0.0225191698344797
-0.0078189475187708 0.983783274073894 0.0245594335439402
0.0131144676066238 0.98730818664102 0.0252766019640257
-0.00338279578807409 0.979653141468588 0.0239379446338783
-0.0135652285593647 0.993285413037643 0.0237208351023727
-0.0011201902680728 0.995061784920358 0.0232813747911452
-0.00341971373055287 1.00073956347284 0.0223909646131932
0.00772727867900542 0.973987582189334 0.0249930498163325
-0.00524082608740256 1.00153888320628 0.0236532890370691
-0.00165568952740057 0.988846992831052 0.0246030218479948
0.00119114156735894 0.988169633879703 0.0248028738225865
0.00342865613217493 0.990944392455793 0.023561488316039
-0.000399603704411311 0.977675238092892 0.0240049635736431
-0.0042815682286058 0.97717683161468 0.0244959194431068
0.00157221833007221 0.979055170702905 0.0242049572647791
-0.00174851455050084 0.981997450533948 0.0240299345765605
-0.00400873238733473 0.980459939321066 0.0219251229758502
0.00626822077542208 0.974103279033486 0.0246377504046631
-0.0169507512393694 0.985098474965468 0.0215127992054256
0.0169676704091923 0.990704056907511 0.021930411173352
0.00995919519842779 0.989346727419469 0.0218187297964882
-0.00563719596859383 0.984828724302587 0.0215282772838935
0.00229410748541643 0.987599212147899 0.0208471499347762
-0.00453043647448417 0.980842370548506 0.0222339263342726
-0.00306674355601439 0.974849923864702 0.0214886939339592
-0.00042688069621501 0.975173955333819 0.0220211749605711
0.00353137277885475 0.979474471137417 0.0228957955451191
0.000758097648002123 1.00039898120566 0.023846631164979
-0.0081775376774211 0.974911500238691 0.0211784194911286
-0.00812900554243275 0.977193164850755 0.0210706143770893
-0.00819995152067138 0.993068423355151 0.0247111481019404
0.00900381063063078 0.984400247865328 0.0229286671543804
-0.000630355431929907 0.990483717439094 0.0213759774335801
0.00260748605032451 0.988330279829335 0.0244593872097704
-0.00486014902365738 0.986425911324441 0.0229403947383343
0.00715443054722427 0.97603729964536 0.0232375097045994
7.95110232482254e-05 0.974856571103443 0.022696894591252
-0.00224662364192034 0.99701211533013 0.0231621438010799
-0.00412305159789567 0.992714647252651 0.0234618820704398
0.00599765627374372 0.996530166634288 0.0239577508818323
-0.00540714785958016 0.993775855617367 0.0229817781757038
0.00165149630749473 0.976944435661225 0.0224778060013362
-0.0133837756752068 0.986718413182125 0.0234970017585866
0.00728801579059972 0.975534285526095 0.022899511440385
0.00216073621586508 0.996333132293575 0.0233243367929802
-0.00568027424913831 0.982666389022427 0.0230282025237543
-0.00120438029452844 0.989182928686169 0.02275875808163
-0.00181078453498183 0.99069174036002 0.0232619607671181
0.000765164118981948 0.98726390374902 0.0235786225029629
-0.00144003784700667 0.992952027049247 0.0223365823042896
0.00107799193591816 0.988581640916571 0.0226803154088558
0.00107799193591816 0.988581640916571 0.0226803154088558
-0.00151689794331902 0.985960926870703 0.0235620003011007
0.000529711094515325 0.992458010603062 0.0221743479933135
0.0170639902374708 0.979902656049409 0.0240348948401186
0.0119389403836947 0.985750099572557 0.0243669753517714
0.00122387154012788 0.982878819364365 0.0249023913250873
-0.000480412874660407 0.975380098267673 0.0224356514977808
0.00592645336754976 0.974329816299559 0.022008350333376
0.00280002654547415 0.975110726702061 0.0237180247000808
-0.000586644114495119 0.972650087309251 0.0235695079662628
-1.51615401622093e-05 0.976403613289984 0.0239097156798886
0.00149264771908017 0.981790285870093 0.0242565193277572
-0.00745748512306145 0.993826816662711 0.0212453761178353
0.00640377786762218 0.982836951260787 0.0228292923324257
-0.00308427342390877 0.992395380923867 0.0243220149247096
0.000568627177105414 0.996879879871444 0.0244371004931371
-0.0009508700211361 0.986106226040098 0.022647349625612
