"a" "b" "c" "sigma2"
-0.112216917147391 0.997026571425706 0.115163864275013 0.0108337816561959
-0.117603722870917 0.981646299301196 0.118044412834738 0.0102027037885955
-0.131580984749101 0.997602493081528 0.127519473494644 0.0108674653683059
-0.115438312574122 0.9854411334198 0.115550996454127 0.011527677924472
-0.117396966000729 0.989236730412216 0.120004474891348 0.0127224135842884
-0.115656361948421 0.992684368741644 0.114114419359654 0.0120918932698911
-0.12145849538725 0.98443609630546 0.126826590008817 0.0109905701091987
-0.11997421684421 0.990348892899314 0.118210863566373 0.0106978102506711
-0.114359555974832 0.9957753744222 0.120281962361939 0.0111045058465945
-0.118045433685886 0.983333408526745 0.122146067809407 0.0112759177329056
-0.117930322495982 0.986786320246832 0.118921411873369 0.0116361025695837
-0.111797352083552 0.993943924624086 0.108281576606253 0.0112802382173029
-0.110005868532078 0.992986024574274 0.119038178425885 0.0113089045537349
-0.110316641915831 0.991861267402939 0.114601414033039 0.0118585743542872
-0.113243332637055 0.992236747779613 0.114083733140993 0.0119091581669128
-0.117676617023185 0.9908558921383 0.114767643979759 0.0117694494816665
-0.118520531270269 0.995769479179306 0.120332034680326 0.0114536452020342
-0.120363586486844 0.979241292412723 0.117796884670833 0.010717129280724
-0.113834556896089 0.985828175551172 0.114254757736398 0.0111321265259917
-0.121632778977364 0.993536772780218 0.12181742267885 0.0113383673188699
-0.122061663886228 0.999979740575305 0.119717941685991 0.0112097331864666
-0.123134124966002 0.979377227795586 0.120670418197361 0.0113786903358773
-0.130367276800916 0.999501104055615 0.125002865727728 0.0114572394479193
-0.127009993705267 0.993941918921678 0.127655193183969 0.0107522212317509
-0.126329523129166 0.984684011242634 0.124993866078297 0.0109000236854753
-0.129147929362218 0.984638858481988 0.123210231162283 0.0110159743621251
-0.126988598582317 0.990277222071958 0.119788275932103 0.0112475775563292
-0.120603458396717 0.99026291354184 0.126377470221363 0.0100577703995437
-0.119671279677503 0.982968403572677 0.115119994602067 0.00968656697445463
-0.123692090131975 0.992391149656048 0.125849428351799 0.0108865949037815
-0.110907320819373 0.985225227300706 0.115464136669165 0.0116488376568515
-0.109957925896669 0.987828997445433 0.108109058193695 0.0119213187197797
-0.10919345104205 0.988989339113645 0.112109095172514 0.0119733439199449
-0.126257675948178 0.989996559088167 0.125401385971108 0.0101625273653414
-0.126191274393187 0.988689155011243 0.122461013939028 0.0103872560511798
-0.116063221085952 0.982165644978022 0.119157238765677 0.0107508112616977
-0.116165720774625 0.993890800617912 0.1179089589358 0.0114940643438143
-0.121280463548896 0.994286414652168 0.123251270701326 0.0106476712065002
-0.112530222446968 0.993719158687715 0.117915129914593 0.0114840729115475
-0.131354760970566 0.987994652881745 0.129227796092988 0.010518928774597
-0.13494495308314 0.98702842063933 0.129757292247007 0.0105937859518299
-0.130576776574883 0.984461364806472 0.127447041662689 0.0105285302678001
-0.131419235605086 0.994527200688663 0.129052331166099 0.0101780515100562
-0.117961042543758 0.988282743055589 0.118767729768191 0.0102878398252468
-0.114328857847776 0.986324328728165 0.115376776282957 0.010876743551137
-0.119463954987759 0.981660305211844 0.121774602836176 0.0112100966393739
-0.119399259351825 0.99331671572178 0.118959585771817 0.0104513942388301
-0.118602839955685 0.996886431953703 0.121652107670299 0.010306889860007
-0.123722837884942 0.993811107573888 0.12069849076544 0.0105015417272494
-0.11820685930208 0.989027298288466 0.123510431065968 0.0112204640742086
-0.124831623295315 0.987835564188046 0.12361810905672 0.0106589790602039
-0.120560860784777 0.991262353395904 0.118925115824881 0.0102261950308883
-0.11389607966618 0.987162241334643 0.116996333227319 0.0106047575061021
-0.115283000944119 0.986159924498666 0.115508983916668 0.0106576426116947
-0.112718896872654 0.980328600406339 0.11724659322318 0.0105373470539609
-0.118406705447516 0.982672989385658 0.117231556277765 0.0107639651081414
-0.12475223129975 0.996135777770147 0.120355793920245 0.0108482864443084
-0.124021675509385 0.995763844966308 0.121510528279895 0.0109805814341809
-0.128037587446411 0.9870044399693 0.131822896369493 0.0109874692147645
-0.124676103481804 0.990307037057774 0.117658237313324 0.0102186932705068
-0.124493903686144 0.988086491758738 0.119651394197999 0.0110429738311862
-0.121389001733798 0.988766432132117 0.122512568470175 0.0112693494424607
-0.129243624592687 0.998897054196686 0.126245973172723 0.0102760424492215
-0.126003879189493 0.991438540018319 0.127526161908252 0.00993805610138848
-0.126290847186816 0.988182135471171 0.125862491964608 0.0098910418045689
-0.119059152396385 0.987865190611028 0.129808682725062 0.0101522915025716
-0.121058525118806 0.987676870126558 0.124327236320334 0.0105382147213661
-0.125233628379154 0.985903914601411 0.120369162437454 0.0114449110961911
-0.120802294482575 0.993260707170887 0.118107525236495 0.0108659718632173
-0.116285557023755 0.991411803458017 0.119494712264093 0.0107871880422371
-0.111182659626157 0.992339557889724 0.119997515750736 0.0108625776302424
-0.111865653786544 0.986669925180926 0.120088724182735 0.0115698031314649
-0.110435301638491 0.992075323076317 0.114426346871851 0.0105820378598195
-0.106827955390097 0.991968502550029 0.115596418058832 0.0105054992883496
-0.129465389834197 0.989342846845661 0.125294916307311 0.0112174862028899
-0.133734727767895 0.989906697718875 0.123747301678744 0.0111371611939846
-0.134900800934606 0.988782593360549 0.122634739070118 0.0110190151159343
-0.121633223526548 0.989903132040178 0.115342474596903 0.0102879922774223
-0.112967002412026 0.988508560448112 0.121522130065855 0.0106612804199567
-0.121080334182679 0.987117890236406 0.119231798834562 0.0107746651900848
-0.122892837918156 0.989798786242452 0.127999012766361 0.0103517549735099
-0.122992986085312 0.98950919661874 0.125074794811774 0.0105253867279104
-0.122542438174183 0.982718434524156 0.123683932445424 0.0104373855051015
-0.12110663140601 0.981272246843093 0.122491997283027 0.0104001857554088
-0.119841925713235 0.980724853289926 0.123714018370578 0.0104473003105233
-0.120855464334293 0.993756722400415 0.117612930857859 0.0112110658046988
-0.119536028638512 0.985882793914866 0.123075707983282 0.01081240255082
-0.124008764864003 0.984709261908538 0.126373066209078 0.0107659884662951
-0.127398624328285 0.976846475092375 0.127263764410062 0.0110611117325983
-0.124781395806993 0.977311985005469 0.129892289355466 0.0108962505991578
-0.123838561522213 0.986257176453838 0.120872882089737 0.0117219738399214
-0.12621027591088 0.9905304753754 0.126006796976334 0.0126956924861586
-0.130935337009322 0.994687183498184 0.125346604222291 0.0119328295757901
-0.129629384857127 0.985854559798933 0.13054311957973 0.0111606979912591
-0.128752268262643 0.983985876386037 0.130107781856367 0.0113698183741848
-0.113414475571597 0.992602215887761 0.113568984329751 0.0101837746240617
-0.112114346692854 0.990538464667894 0.117519487606426 0.0106407634637508
-0.108865572664293 0.993851583769387 0.104712726728332 0.0102449760712584
-0.105903951294308 0.991750965738038 0.108747251548685 0.0101384290911056
-0.102010871418992 0.990087249974978 0.110518009108719 0.0100702490885526
-0.123138332291174 0.979998450094681 0.117635759881511 0.0113965408869032
-0.121346193912522 1.00063395729751 0.116520139521803 0.0103180534085419
-0.124422607028343 0.993659042358682 0.127072300898508 0.0105985937633222
-0.125366711239155 1.00066316947032 0.121709922565753 0.0115945644470235
-0.121002722559806 0.986259166340869 0.123794667554953 0.0100778279706577
-0.120749429348404 0.985500939537972 0.121176210043533 0.0102559303042215
-0.123373458251448 0.992545801778152 0.121818635753756 0.00992396509933002
-0.126306896823792 0.985652715432123 0.126272993881355 0.0114141656917302
-0.119702624429428 0.988444792899357 0.122373972901551 0.0105466982594484
-0.125561274022025 0.994316608075372 0.12167215787298 0.0114363072718135
-0.117147844227136 0.990836042205443 0.121079695611173 0.0114960655706569
-0.118214003780831 0.992873917720558 0.117921652639647 0.0119266202700586
-0.128494343365965 0.986675638433671 0.125586591329754 0.0111488763339667
-0.129684065937152 0.986986865940339 0.121890321536752 0.0113848937754665
-0.125151597054303 0.990323978195695 0.122895632624567 0.0121614485492052
-0.116633521755965 0.987056342200153 0.1179356145285 0.00990909898969256
-0.126032604636767 0.991567105451829 0.123219107259423 0.0116392528845286
-0.114139345894047 0.985284687669427 0.11869575304473 0.0115376326032869
-0.121481339889155 0.988246405432624 0.117664006500922 0.0100206524824327
-0.121320771985411 0.988875298419878 0.125745795016097 0.0117046436904205
-0.1189677404891 0.98995723088304 0.121492443802311 0.0100525494072934
-0.123285020369868 0.987763936313053 0.121466012855066 0.00996076282866218
-0.114258589130145 0.993965977789313 0.118702810325101 0.0106967952583352
-0.131650159221916 0.989789766772423 0.125255424610382 0.0115757293288629
-0.122193133994905 0.986989769790452 0.122223697177059 0.0112396232412718
-0.126125179879776 0.992210952605216 0.12209280095582 0.0109830024538914
-0.118077380510145 0.99150524991095 0.119478309177725 0.0108305737522502
-0.114198998316687 0.981845248148589 0.115417216500809 0.011487520409658
-0.120176462095283 0.996867758712393 0.123115065622334 0.011032069467139
-0.121450651687854 0.986948390447785 0.119431852310379 0.0108521725345354
-0.117974757731588 0.988454612652788 0.120755314198462 0.0106926041292793
-0.132943675320587 0.98815928099972 0.132193462252482 0.0122518524252369
-0.129382874734463 0.994320327467143 0.125193011770799 0.0110622786591991
-0.122139394273087 0.981539887220428 0.12008274212123 0.0103980296846929
-0.122455633214738 0.993866374259918 0.124514115132381 0.0114339303340106
-0.127003629370859 0.985737725171732 0.121369129665442 0.0104529348951229
-0.120515624189188 0.989699769987708 0.121619120121945 0.0104071366256046
-0.112451997323755 0.989405425234279 0.117439515782811 0.0117918201359423
-0.126333276665866 0.988497837029682 0.124213637893021 0.0100929521359153
-0.122366277650108 0.995797251481674 0.122959815914232 0.0109762961779897
-0.121025815011561 0.985669928577458 0.119974125109203 0.0102645393767811
-0.12363494311369 0.9868672227414 0.123668859833795 0.0104112337781234
-0.120595741896061 0.98629690127015 0.120916425390476 0.00981416438067425
-0.112417745605528 0.99504844356222 0.11395552221495 0.00991202501364841
-0.107220526940843 0.989377370083363 0.11851910101936 0.010066150025897
-0.125465184193272 0.989744977896357 0.132458406831785 0.0121945217685971
-0.113474624911866 0.990885189625431 0.110043265165638 0.0101745521658946
-0.11664678869739 0.995159103209075 0.127007697618127 0.0109388858033026
-0.122875263340967 0.993401103302681 0.119766534712448 0.0112976236616966
-0.129744174887442 0.990866298590659 0.129722866591608 0.0107964601520567
-0.129775137851943 0.999457623150646 0.128208837845291 0.0106990523620683
-0.124326893237918 0.99972577945452 0.1276028119869 0.0104340024278417
-0.120838357748362 0.975131668788581 0.120117899311811 0.0105498840805229
-0.115383147956424 0.988068576993627 0.11749477173463 0.0113321437859461
-0.118056881937846 0.988000044990702 0.116227421656534 0.0108696717916287
-0.116468640980319 1.00114648278761 0.121619265438855 0.0105907921555972
-0.115539473567423 0.981987928238464 0.119611105128271 0.0101509079027414
-0.122435926118314 0.99645257458487 0.124986908752824 0.0108734190350678
-0.124207116923193 0.987581705795416 0.124344818001621 0.0104228958287288
-0.13071759071045 0.991267357796032 0.127463852780055 0.0113306424715547
-0.1235887217638 0.991796916699143 0.123911494842457 0.0108342309216491
-0.105227223309394 0.988960809349762 0.111658472252108 0.010071899291355
-0.119706798530727 0.993943951409835 0.121266459388458 0.0105367403396224
-0.116482435434868 0.985488320237681 0.116532371625962 0.0105441312775276
-0.114922578272257 0.99337914544202 0.119673819534691 0.011104021368733
-0.123854503110134 0.988856661801611 0.121504038620939 0.01105999345159
-0.127631902130639 0.988882078105855 0.118844772667391 0.0111470267390214
-0.114380359561813 0.983672689228341 0.122628921310282 0.0109142298270204
-0.123477447294346 0.996049793497593 0.130196815058525 0.0107027398051131
-0.12739923580795 0.996270473263183 0.126272705575252 0.01051501590919
-0.12132328471861 0.98339408285856 0.125501916486688 0.0112656798939438
-0.129672367409945 0.996559948155168 0.122700497386128 0.0107140846194679
-0.133013016646048 0.991640657555042 0.122683637338689 0.0106908275407914
-0.11892575337927 0.984851370704165 0.111527842841459 0.0105103811244004
-0.129295426476675 0.993852019605668 0.119675364169817 0.0109202628664369
-0.123178155161881 0.995085624831903 0.130237198510393 0.0111693681842749
-0.108273108060496 0.986592880819592 0.120551359124325 0.0103250283993192
-0.110566794746921 0.98911719953224 0.118834793704489 0.0102184278856436
-0.131762760359376 0.991439970091268 0.12504129959559 0.0113413756377894
-0.125644441860941 0.990880484111699 0.128024144043881 0.0103255071354166
-0.130148035103602 0.991085764687785 0.123096643427966 0.0104326157687972
-0.128750621265442 0.991014696453373 0.125846110730338 0.010227887116072
-0.118928742541579 0.985185929294902 0.118763462266987 0.0104351148568123
-0.120262647136475 0.994222003983228 0.119624810624467 0.012017509120142
-0.121393048309123 0.981167377964305 0.120912160289826 0.00997465137651528
-0.122210605076122 0.989117792507495 0.121886912580823 0.00974729915730791
-0.119330322662206 0.991628260290116 0.123094076673279 0.0120655141258461
-0.116888310948756 0.991374803286083 0.119350647901719 0.0112306597695594
-0.119808330220842 0.991458115374434 0.122009652621219 0.0106201595779993
-0.128506141581114 0.99010077272862 0.124297679397122 0.0103857050216823
-0.124915762184838 0.988617756309583 0.121074258464617 0.0110892248826843
-0.124672058225237 0.984388717008829 0.117381267512906 0.011225498681854
-0.123999772775209 0.986637171765737 0.129039261120414 0.0106037509736466
-0.127913342199837 0.987217267307561 0.125300986983426 0.010487085648273
-0.122085761945615 0.978741484861292 0.129665325432813 0.0106912569153047
-0.116264939210353 0.99702412961042 0.121172350998127 0.00979618715940549
-0.110267609969294 0.990776620639972 0.11275885680947 0.0110517941393584
-0.115603920309533 0.98740590757104 0.122025660817406 0.010148365645332
-0.117835834928735 0.990827138621189 0.121385695970756 0.0111306639004375
-0.127340991612017 0.980981048405591 0.117378117668629 0.0111182355669252
-0.123323199513567 0.981962697639729 0.124512744167279 0.0112129612399887
-0.130759683651963 0.994405003298611 0.127675271034864 0.0106451231162109
-0.116104093847755 0.984837682783644 0.118614580697089 0.0123807313732714
-0.130356060291849 0.989968782982916 0.124460429297068 0.0114709409329332
-0.117948727039135 0.991173046210321 0.12400783282813 0.0116422181610603
-0.125924105723168 0.993283914123978 0.120121388747797 0.00996297630000292
-0.112470149279582 0.987720302346704 0.11912835064464 0.0101172159572447
-0.125783359782787 0.993365978125605 0.121299043734257 0.0108779564062781
-0.122121861122897 0.994329396732273 0.122119997710845 0.0110172095880144
-0.119058986468102 0.995071184362381 0.121566362338038 0.0111779410512284
-0.106711855361922 0.985030412086531 0.109817331695587 0.0113070501065132
-0.134301669215552 0.994057456819963 0.129089024702912 0.0102768309359401
-0.126805190865678 0.994421603841395 0.125707303624641 0.0105140800213658
-0.124213367623861 0.993105484586603 0.124686184380705 0.0111653041001111
-0.121146553166787 0.983546114956966 0.126436869819171 0.0106301922076541
-0.120964944434366 0.983878667934242 0.1207557593891 0.0111587020522713
-0.125068614891442 0.984449835952527 0.122070762341305 0.0112225447656419
-0.12322119581263 0.983913992233541 0.122503578524976 0.0108730620907001
-0.120747991437582 0.991328484586644 0.122711426832717 0.0127848745587387
-0.121916171154068 0.986403826851946 0.122798021530142 0.0100211818023408
-0.116366015962412 0.993528606704922 0.116022866059096 0.00964311083727481
-0.113837998612228 0.989510917126924 0.122467467460418 0.00955840356200992
-0.123491740305255 0.991840635188938 0.121564793841331 0.0121742007606592
-0.122708034566172 0.986107409412643 0.126888898468721 0.0107630695063338
-0.120793322707865 0.987412454536433 0.124272985197204 0.0108697279455248
-0.110599849714625 0.988875873662865 0.109079529480349 0.0111744301003328
-0.109006142018012 0.987097600335143 0.113268747559478 0.0109554249627626
-0.124515083728578 0.992162742652084 0.125966415961888 0.0101640582282141
-0.123747337605353 0.991205327479494 0.129923236570485 0.0100169653510692
-0.127471408187652 0.988828618627181 0.128437034744203 0.00991538293288491
-0.123579038948975 0.988527727240928 0.122130575488203 0.0101865138387202
-0.117878842809976 0.992762562259856 0.121315709176752 0.0106812422817542
-0.115782497682582 0.991868790290684 0.121106217612222 0.0108644472206062
-0.127423707312357 0.983242073271667 0.12449514049332 0.0100915845169024
-0.118355972106219 0.989937559479263 0.116632660352153 0.0110036858202751
-0.12504874684058 0.985585449853621 0.125872265387973 0.0106314737857117
-0.113373925925206 0.994603512326326 0.117416447704417 0.0116317386242868
-0.125240950143754 0.984861329595987 0.125537634655479 0.0101846325244496
-0.122220981052168 0.989812403840444 0.121357782912091 0.0101210862506229
-0.118448122864074 0.990124677050033 0.116942681014145 0.0112971675842371
-0.133495096559822 0.983816780977177 0.127225077968019 0.0122365201891831
-0.106120635879136 0.991341726386688 0.110151517034257 0.010047409622869
-0.112183607297079 0.990239577713178 0.117021887642812 0.0107353153563305
-0.128074728973771 0.99017110640439 0.122956133266486 0.0108816738139691
-0.12696321167638 0.987827471985438 0.120731559953031 0.00984908340729918
-0.113190908893381 0.980520506751403 0.12034170246142 0.0111494167180377
-0.120360502109173 0.986128695908533 0.120285934854797 0.0112762626164779
-0.120013391427231 0.984294824578009 0.120214220738264 0.0100935675546885
-0.129167599469838 0.98933188468134 0.124746209449463 0.010409251510555
-0.123389835019905 0.995057193774746 0.125800000561192 0.0114316708227184
-0.115018518100226 0.992953317518488 0.122457840834391 0.010647235951676
-0.119825253477494 0.993865636264047 0.115925555146076 0.0106559244241086
-0.121935494992923 0.992946396752937 0.119566421600232 0.0105135712915261
-0.123291258225938 0.985012963482932 0.122503233184596 0.0102096824098157
-0.124980670721277 0.991887577080911 0.127699541867387 0.010503976491778
-0.115764264085321 0.989294620504486 0.121941649742236 0.0113995529952807
-0.115974147334228 0.990128263651397 0.12157538164279 0.0113445740858569
-0.1227022670185 0.989834433968236 0.119525384097622 0.0110186559985467
-0.114359280930673 0.988589383444944 0.11456083236133 0.0102837801033941
-0.119954160435607 0.990273326579374 0.119031184152467 0.0124691462676855
-0.117068171738705 0.989336998220467 0.115135472158655 0.0126193395330171
-0.115022732534732 0.991114600150311 0.116228926343111 0.00969892520492213
-0.11763228839216 0.995405438276966 0.109375843974085 0.00955972843376003
-0.130290836588347 0.988760494823768 0.120500329259823 0.0121436891950932
-0.124736569259634 0.988373537366378 0.124150688859986 0.0122238122588424
-0.118009309206484 0.988122098650366 0.114881220572637 0.0106434322986085
-0.114827399756891 0.99326207618203 0.120300454796279 0.0118653914911271
-0.124257290081028 0.98519537139654 0.121328477301663 0.0108777117206052
-0.116121796888459 0.992830226327211 0.122023959864954 0.0102078065715881
-0.109509280809572 0.990486824831955 0.114684866441486 0.011446649697698
-0.120075343813182 0.987105739610901 0.115931576178458 0.0115490632257071
-0.125288487535786 0.992522806400581 0.125902923837993 0.0112567728499447
-0.116814902307229 0.986010143461202 0.118971877063792 0.0104993580524715
-0.118428130455542 0.990844605711578 0.119726085592628 0.0106470833129681
-0.122679004325282 0.992664454590401 0.121227440341546 0.0107002290518481
-0.119576471645092 0.993681735369715 0.122252036305528 0.010359019433776
-0.128309153135824 0.987100229053707 0.122282990930389 0.011274008973581
-0.118290124622103 0.994930544546872 0.124332013440057 0.0106368157284476
-0.123114040208575 0.99466691821933 0.120386287809037 0.00995008356154999
-0.105603881789439 0.987422199882209 0.112925398337284 0.0109269400758603
-0.119480942252524 0.98737749596233 0.120353843297508 0.0110454496220732
-0.121298581321749 0.984341760787737 0.122298409897552 0.0110311493022921
-0.120333088000089 0.988307862749124 0.120250358650931 0.0104461993428869
-0.116498445946705 0.991057224750451 0.11765599201811 0.0104072209039977
-0.115623877109952 0.987113729565874 0.117249843482407 0.0114834786756257
-0.116241311230243 0.988286771104279 0.118190897357279 0.0116235956815984
-0.111106229503251 0.981728212560307 0.115014202928905 0.011473436071336
-0.113992441150296 0.988999523593509 0.115221371653995 0.0104078042696563
-0.110052538064686 0.990647091794804 0.114390480741711 0.010212690575679
-0.110029101344502 0.988836457585122 0.114606280469509 0.0103163289654812
-0.133088843962442 0.991179521738266 0.130386919993611 0.0103409169166539
-0.112097306528739 0.987754360316909 0.116502721733503 0.0108801613040341
-0.11078309349612 0.988301849688015 0.119153627542214 0.0108643594985742
-0.123382386625518 0.982744472165737 0.120725796261464 0.0116867164020518
-0.108967093423905 0.993603128070461 0.115657070231819 0.0112959902225934
-0.126816558115509 0.986337634385031 0.117410109541414 0.00977040098444729
-0.120449398785038 0.992052558444457 0.125353052359826 0.00980556063830598
-0.11254271579198 0.991627497218958 0.121193536646394 0.010639759602268
-0.129252636627903 0.986768967199948 0.133138934413594 0.0107845799740538
-0.131795190903292 0.989746735962127 0.127516462029866 0.0106234750916321
-0.139455138598407 0.998201057125329 0.130916900359602 0.0103219487804292
-0.127360813400789 0.989471600863977 0.126034323201437 0.0112369597720302
-0.112567755984975 0.988412467260811 0.115029373865663 0.0105931928798029
-0.113389712955907 0.99211663989354 0.12116872406694 0.0105851839121555
-0.132630041290594 0.988838414304999 0.125193318513504 0.0109361106254448
-0.126179140907732 0.982789213765676 0.12489723220516 0.0115110677432341
-0.126295346267929 0.984349593837634 0.12387610130448 0.0115417853911258
-0.115589670500811 0.99141225347335 0.11969785678657 0.011200295267238
-0.116513298279355 0.987516248862398 0.113503713606818 0.0102518229439853
-0.127560627722075 0.983633739760502 0.129068573569116 0.011491382778293
-0.129562855105178 0.983323191623854 0.129425338395911 0.0114339270327523
-0.114288460199156 0.99835798046866 0.112161057287853 0.0101506826854201
-0.132689385202888 0.986635269938691 0.130453134211011 0.0114055063810392
-0.110851251853471 0.992462316588611 0.115581637987658 0.0107417838714349
-0.124511352968814 0.986561887189975 0.12164098371093 0.0114375074499305
-0.110772592699287 0.988996376771237 0.116525815282074 0.0104451467517297
-0.110144105281054 0.987206776544852 0.118645736342565 0.0107816323517836
-0.115380297249762 0.988012170152157 0.118445313369106 0.0106956778943347
-0.132402694702458 0.99321639311028 0.128020629118812 0.0113794623808916
-0.110031838484453 0.98813857827112 0.11546258119597 0.010460355242071
-0.113638637094239 0.984929410846552 0.114586434836833 0.0100615319188634
-0.119680291673571 0.98732726946842 0.127219842411749 0.0100824645865819
-0.127744834059731 0.986301670309755 0.119316963913922 0.010556426418822
-0.119980786361315 0.984204478011366 0.127760536843991 0.0108901632298217
-0.124815518222031 0.986628789736669 0.115840382733054 0.0111536164155185
-0.119805542267263 0.986195459362499 0.118348069178582 0.0105169668042892
-0.119080082028024 0.991003822630212 0.121934572515363 0.0109597580461841
-0.118038252023418 0.986540592056326 0.11799218032635 0.0116579072246115
-0.122223674642344 0.991219533328429 0.119821603114058 0.0107830601565073
-0.127005944486706 0.995595440158015 0.131310821806649 0.0113767923208692
-0.128896871098011 0.995499001707653 0.129548956274631 0.0117020561136145
-0.120410173422293 0.982502958602392 0.119057570155677 0.0107736918107444
-0.120755411892041 0.983996922600463 0.120770729898661 0.0106040648963117
-0.134513321060174 0.989561806645476 0.129685630560906 0.0104600404003027
-0.127438154163863 0.987480819367932 0.129434581770991 0.0103786070256853
-0.134206630126047 0.984147124291267 0.125712216309867 0.00999555954403213
-0.124124022563528 0.994326178128052 0.126944813018464 0.0106640925568541
-0.114453854251762 0.978229822778489 0.113896113879849 0.0104185796667073
-0.106471672469926 0.983949762432738 0.11208902755575 0.010993534839594
-0.111467390042879 0.987679778623224 0.110213093326392 0.0106638034649801
-0.115038306306256 0.989019290591259 0.115904872235958 0.0116527939403763
-0.127562362738323 0.989923683034519 0.122863933674162 0.0108419247408438
-0.120336710481752 0.991198011650698 0.127686789905573 0.0104608243532298
-0.122473209929941 0.997827366970298 0.123876714243641 0.0102859295658048
-0.113381190111702 0.982936368619937 0.115804319208914 0.0104684067321699
-0.115843117009333 0.986922287834339 0.116297606032074 0.0112480281816758
-0.115234411560983 0.991107460496117 0.119193266644454 0.0100078675140977
-0.117648575895413 0.99022163600279 0.117436444116736 0.0100871480909938
-0.123121628157155 0.990299383837931 0.123673226297842 0.0107226590961759
-0.126226509959467 0.988770214182013 0.118378204671451 0.0112760373177992
-0.119911624216089 0.987882229067339 0.118744133024546 0.0116915297009641
-0.117981739491166 0.986541055216428 0.119736950453474 0.0117446936942797
-0.11573301842396 0.992345732895393 0.119408165257943 0.0103340640739638
-0.118867860750242 0.994781912642322 0.119346406330825 0.0103928048732832
-0.12107684820697 0.990594132422666 0.11904624067878 0.0102011165531891
-0.121427170627236 0.991354804380525 0.122540846791185 0.0102544902954932
-0.1254580681114 0.987843003948231 0.124715198568756 0.0115646142021299
-0.118551937740386 0.992333488713896 0.119915227029784 0.00955715342577367
-0.120717116470814 0.992768089212942 0.119480173884732 0.0104839098836974
-0.119703857018553 0.988417881820277 0.12238510356234 0.0106377431224152
-0.118107526510427 0.990776703909962 0.12148087657601 0.0112307452746992
-0.122588402032266 0.985604240164573 0.117056111752667 0.0109698449567579
-0.118789499076855 0.988869728011622 0.124138656892923 0.0100862428172358
-0.124599146884224 0.987496682241195 0.120208997254347 0.00977116773955919
-0.115984477168171 0.988600471889766 0.120929415230993 0.0101771587253331
-0.119962608797068 0.989226752440333 0.118908789026408 0.0102377865061402
-0.120490847896837 0.99030019757836 0.121630780020721 0.0107786032396562
-0.118590045619499 0.989038683505491 0.119164785238429 0.0103561296237066
-0.123209395512384 0.994607444536771 0.122964313711965 0.0114560058036204
-0.121759304097299 0.985426485455404 0.121145457343218 0.0110303537585819
-0.120494942686472 0.997677136711178 0.122979885691253 0.0118534576995916
-0.124790533883628 0.986415570407506 0.124908788825743 0.0119158194098239
-0.118810618934162 0.990300051967622 0.123220381891958 0.0101725329043647
-0.122831035622147 0.993966996807809 0.121139060088815 0.0108925445716335
-0.11928695331001 0.994291457062416 0.122041863053094 0.0105973608726074
-0.118187250221781 0.991575145471149 0.118500111763039 0.0105718688920138
-0.123773277533972 0.988525554106337 0.125908573452475 0.0109102682181755
-0.130140305322029 0.981113919845686 0.125182216277163 0.0106992707409366
-0.120908215666843 1.00272467180498 0.120207417944064 0.0118399864851982
-0.117124963055315 0.989423270853272 0.117105094055354 0.0123128900237308
-0.130047897801543 0.989342938944634 0.121707776333488 0.0110663322063519
-0.108688386776639 0.992146107509563 0.117794956020864 0.0116338046319804
-0.122227050257023 0.985696742079432 0.125380992025559 0.0109259650819168
-0.121767446503562 0.983725459130686 0.126650814108422 0.0109039780107723
-0.125197873358135 0.980609402355431 0.125008937559409 0.0107184293124779
-0.114677262311895 0.998934737889099 0.112813867495512 0.012304904771389
-0.124526625629221 0.983552515048347 0.124479430805649 0.0114734970029579
-0.116608624817615 0.994973049469513 0.11718675497314 0.0104368102484482
-0.132581687773217 0.986783434490186 0.125174630199971 0.0114494183707502
-0.117843286147775 0.991766078323936 0.120387470053663 0.0121626692032851
-0.120513211135426 0.985363742834659 0.118290450658303 0.0112938036144957
-0.118954736087218 0.998799100491022 0.12464206377423 0.0105743531317599
-0.110641696415588 0.98115421586397 0.114345129435992 0.00999106944084678
-0.131467161382187 0.994993075424258 0.128129503105341 0.0103674474143689
-0.125601293859464 0.985969022666951 0.122351756518953 0.0111090780789998
-0.114134561800003 0.989158543465911 0.120995837338372 0.0116343664258091
-0.113578003487894 0.990513200022407 0.116102578889523 0.012417994837344
-0.117020179979425 0.984723005501421 0.116209266054741 0.0126514942391894
-0.133162558422658 0.992425695086859 0.126663117306552 0.009356595770219
-0.130549161133243 0.993532322309906 0.124627044693428 0.00959145267583013
-0.11921649884494 0.987750663712519 0.122798326381238 0.0102842507740189
-0.125008708026591 0.989910584891058 0.125063078766709 0.0107456061200179
-0.126963251043429 0.991160745443416 0.128159167152392 0.0104343292001397
-0.113238110424481 0.987981588218453 0.112717424493242 0.0111427214623217
-0.132393618784328 0.992717755450828 0.130701995911073 0.0104444275011231
-0.108385874178646 0.985776234617065 0.115589137312983 0.0113587617303614
-0.11932026070863 0.987667601328722 0.120116216320974 0.0101806580261307
-0.119778155220666 0.984744482963831 0.115246159446043 0.0104702054012956
-0.11016514526298 0.985571889174763 0.118826791659631 0.0115244205241665
-0.131650080580043 0.991046129769643 0.125452371619352 0.0111206030637069
-0.131203621668614 0.991135290441411 0.132560352131883 0.0110103681415423
-0.120931300595462 0.986731517973985 0.118028241934049 0.0108673860431463
